price,condition,mileage,year_built,engine,location,company,model
97599,New,4999,2022,1477,Johor,Proton,X50
87900,Used,54999,2020,1477,Melaka,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
86300,New,4999,2023,1477,Kuala Lumpur,Proton,X50
90800,Used,24999,2022,1477,Penang,Proton,X50
90800,Used,24999,2022,1477,Penang,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
89000,New,4999,2023,1477,Selangor,Proton,X50
99800,Used,14999,2022,1477,Selangor,Proton,X50
101800,New,4999,2023,1477,Penang,Proton,X50
86300,New,4999,2023,1477,Kedah,Proton,X50
85800,New,4999,2022,1477,Johor,Proton,X50
100000,Used,39999,2021,1477,Selangor,Proton,X50
97800,New,4999,2023,1477,Kuala Lumpur,Proton,X50
88999,Used,14999,2022,1477,Selangor,Proton,X50
89000,New,4999,2023,1477,Selangor,Proton,X50
86300,New,4999,2023,1477,Penang,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
102800,Used,4999,2022,1477,Selangor,Proton,X50
94000,Used,34999,2022,1477,Selangor,Proton,X50
86300,New,4999,2023,1477,Selangor,Proton,X50
77800,New,4999,2023,1477,Kuala Lumpur,Proton,X50
103800,Used,4999,2022,1477,Selangor,Proton,X50
94388,New,4999,2023,1477,Putrajaya,Proton,X50
77800,New,4999,2023,1477,Kuala Lumpur,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
92000,Used,24999,2021,1477,Selangor,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
112655,New,4999,2023,1477,Kuala Lumpur,Proton,X50
91800,Used,24999,2020,1477,Kuala Lumpur,Proton,X50
102888,Used,24999,2022,1477,Selangor,Proton,X50
77800,New,4999,2023,1477,Kuala Lumpur,Proton,X50
102888,Used,24999,2022,1477,Kuala Lumpur,Proton,X50
103800,Used,4999,2022,1477,Selangor,Proton,X50
103800,Used,4999,2022,1477,Selangor,Proton,X50
99800,Used,24999,2022,1477,Johor,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
98000,New,4999,2023,1477,Putrajaya,Proton,X50
98000,New,4999,2023,1477,Selangor,Proton,X50
98000,New,4999,2023,1477,Pahang,Proton,X50
89800,New,4999,2023,1477,Kuala Lumpur,Proton,X50
89800,New,4999,2023,1477,Selangor,Proton,X50
98000,New,4999,2023,1477,Kuala Lumpur,Proton,X50
102888,Used,9999,2022,1477,Selangor,Proton,X50
105000,Used,59999,2021,1477,Sabah,Proton,X50
99800,Used,24999,2021,1477,Johor,Proton,X50
112800,New,4999,2023,1477,Selangor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
113300,New,4999,2023,1477,Melaka,Proton,X50
88000,New,4999,2023,1477,Terengganu,Proton,X50
97800,New,4999,2023,1477,Kuala Lumpur,Proton,X50
97800,New,4999,2023,1477,Johor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
103800,Used,4999,2022,1477,Selangor,Proton,X50
86300,New,4999,2023,1477,Terengganu,Proton,X50
88300,New,4999,2022,1477,Sabah,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
86300,New,4999,2022,1477,Selangor,Proton,X50
86300,New,4999,2022,1477,Selangor,Proton,X50
106000,New,4999,2023,1477,Sabah,Proton,X50
85000,New,4999,2023,1477,Kuala Lumpur,Proton,X50
102000,Used,4999,2022,1477,Melaka,Proton,X50
97000,New,34999,2021,1477,Sarawak,Proton,X50
82000,Used,14999,2020,1477,Perak,Proton,X50
79800,Used,14999,2022,1477,Johor,Proton,X50
89800,New,4999,2023,1477,Kuala Lumpur,Proton,X50
89800,New,4999,2023,1477,Selangor,Proton,X50
98000,New,4999,2023,1477,Kuala Lumpur,Proton,X50
102888,Used,9999,2022,1477,Selangor,Proton,X50
105000,Used,59999,2021,1477,Sabah,Proton,X50
99800,Used,24999,2021,1477,Johor,Proton,X50
112800,New,4999,2023,1477,Selangor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
113300,New,4999,2023,1477,Melaka,Proton,X50
88000,New,4999,2023,1477,Terengganu,Proton,X50
97800,New,4999,2023,1477,Kuala Lumpur,Proton,X50
97800,New,4999,2023,1477,Johor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
103800,Used,4999,2022,1477,Selangor,Proton,X50
86300,New,4999,2023,1477,Terengganu,Proton,X50
88300,New,4999,2022,1477,Sabah,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
86300,New,4999,2022,1477,Selangor,Proton,X50
86300,New,4999,2022,1477,Selangor,Proton,X50
106000,New,4999,2023,1477,Sabah,Proton,X50
85000,New,4999,2023,1477,Kuala Lumpur,Proton,X50
102000,Used,4999,2022,1477,Melaka,Proton,X50
97000,New,34999,2021,1477,Sarawak,Proton,X50
82000,Used,14999,2020,1477,Perak,Proton,X50
79800,Used,14999,2022,1477,Johor,Proton,X50
89800,New,4999,2023,1477,Kuala Lumpur,Proton,X50
89800,New,4999,2023,1477,Selangor,Proton,X50
98000,New,4999,2023,1477,Kuala Lumpur,Proton,X50
102888,Used,9999,2022,1477,Selangor,Proton,X50
?105000,Used,59999,2021,1477,Sabah,Proton,X50
99800,Used,24999,2021,1477,Johor,Proton,X50
112800,New,4999,2023,1477,Selangor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
113300,New,4999,2023,1477,Melaka,Proton,X50
88000,New,4999,2023,1477,Terengganu,Proton,X50
97800,New,4999,2023,1477,Kuala Lumpur,Proton,X50
97800,New,4999,2023,1477,Johor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
103800,Used,4999,2022,1477,Selangor,Proton,X50
86300,New,4999,2023,1477,Terengganu,Proton,X50
88300,New,4999,2022,1477,Sabah,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
86300,New,4999,2022,1477,Selangor,Proton,X50
86300,New,4999,2022,1477,Selangor,Proton,X50
106000,New,4999,2023,1477,Sabah,Proton,X50
85000,New,4999,2023,1477,Kuala Lumpur,Proton,X50
102000,Used,4999,2022,1477,Melaka,Proton,X50
97000,New,34999,2021,1477,Sarawak,Proton,X50
82000,Used,14999,2020,1477,Perak,Proton,X50
79800,Used,14999,2022,1477,Johor,Proton,X50
89800,New,4999,2023,1477,Kuala Lumpur,Proton,X50
89800,New,4999,2023,1477,Selangor,Proton,X50
98000,New,4999,2023,1477,Kuala Lumpur,Proton,X50
102888,Used,9999,2022,1477,Selangor,Proton,X50
105000,Used,59999,2021,1477,Sabah,Proton,X50
99800,Used,24999,2021,1477,Johor,Proton,X50
112800,New,4999,2023,1477,Selangor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
113300,New,4999,2023,1477,Melaka,Proton,X50
88000,New,4999,2023,1477,Terengganu,Proton,X50
97800,New,4999,2023,1477,Kuala Lumpur,Proton,X50
97800,New,4999,2023,1477,Johor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
103800,Used,4999,2022,1477,Selangor,Proton,X50
86300,New,4999,2023,1477,Terengganu,Proton,X50
88300,New,4999,2022,1477,Sabah,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
86300,New,4999,2022,1477,Selangor,Proton,X50
86300,New,4999,2022,1477,Selangor,Proton,X50
106000,New,4999,2023,1477,Sabah,Proton,X50
85000,New,4999,2023,1477,Kuala Lumpur,Proton,X50
102000,Used,4999,2022,1477,Melaka,Proton,X50
97000,New,34999,2021,1477,Sarawak,Proton,X50
82000,Used,14999,2020,1477,Perak,Proton,X50
79800,Used,14999,2022,1477,Johor,Proton,X50
89800,New,4999,2023,1477,Kuala Lumpur,Proton,X50
89800,New,4999,2023,1477,Selangor,Proton,X50
98000,New,4999,2023,1477,Kuala Lumpur,Proton,X50
102888,Used,9999,2022,1477,Selangor,Proton,X50
105000,Used,59999,2021,1477,Sabah,Proton,X50
99800,Used,24999,2021,1477,Johor,Proton,X50
112800,New,4999,2023,1477,Selangor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
113300,New,4999,2023,1477,Melaka,Proton,X50
88000,New,4999,2023,1477,Terengganu,Proton,X50
97800,New,4999,2023,1477,Kuala Lumpur,Proton,X50
97800,New,4999,2023,1477,Johor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
103800,Used,4999,2022,1477,Selangor,Proton,X50
86300,New,4999,2023,1477,Terengganu,Proton,X50
88300,New,4999,2022,1477,Sabah,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
86300,New,4999,2022,1477,Selangor,Proton,X50
86300,New,4999,2022,1477,Selangor,Proton,X50
106000,New,4999,2023,1477,Sabah,Proton,X50
85000,New,4999,2023,1477,Kuala Lumpur,Proton,X50
102000,Used,4999,2022,1477,Melaka,Proton,X50
97000,New,34999,2021,1477,Sarawak,Proton,X50
82000,Used,14999,2020,1477,Perak,Proton,X50
79800,Used,14999,2022,1477,Johor,Proton,X50
89800,New,4999,2023,1477,Kuala Lumpur,Proton,X50
89800,New,4999,2023,1477,Selangor,Proton,X50
98000,New,4999,2023,1477,Kuala Lumpur,Proton,X50
102888,Used,9999,2022,1477,Selangor,Proton,X50
105000,Used,59999,2021,1477,Sabah,Proton,X50
99800,Used,24999,2021,1477,Johor,Proton,X50
112800,New,4999,2023,1477,Selangor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
113300,New,4999,2023,1477,Melaka,Proton,X50
88000,New,4999,2023,1477,Terengganu,Proton,X50
97800,New,4999,2023,1477,Kuala Lumpur,Proton,X50
97800,New,4999,2023,1477,Johor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
103800,Used,4999,2022,1477,Selangor,Proton,X50
86300,New,4999,2023,1477,Terengganu,Proton,X50
88300,New,4999,2022,1477,Sabah,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
86300,New,4999,2022,1477,Selangor,Proton,X50
86300,New,4999,2022,1477,Selangor,Proton,X50
106000,New,4999,2023,1477,Sabah,Proton,X50
85000,New,4999,2023,1477,Kuala Lumpur,Proton,X50
102000,Used,4999,2022,1477,Melaka,Proton,X50
97000,New,34999,2021,1477,Sarawak,Proton,X50
82000,Used,14999,2020,1477,Perak,Proton,X50
79800,Used,14999,2022,1477,Johor,Proton,X50
89800,New,4999,2023,1477,Kuala Lumpur,Proton,X50
89800,New,4999,2023,1477,Selangor,Proton,X50
98000,New,4999,2023,1477,Kuala Lumpur,Proton,X50
102888,Used,9999,2022,1477,Selangor,Proton,X50
105000,Used,59999,2021,1477,Sabah,Proton,X50
99800,Used,24999,2021,1477,Johor,Proton,X50
112800,New,4999,2023,1477,Selangor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
113300,New,4999,2023,1477,Melaka,Proton,X50
88000,New,4999,2023,1477,Terengganu,Proton,X50
97800,New,4999,2023,1477,Kuala Lumpur,Proton,X50
97800,New,4999,2023,1477,Johor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
97800,New,4999,2023,1477,Selangor,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
103800,Used,4999,2022,1477,Selangor,Proton,X50
86300,New,4999,2023,1477,Terengganu,Proton,X50
88300,New,4999,2022,1477,Sabah,Proton,X50
77800,New,4999,2023,1477,Selangor,Proton,X50
86300,New,4999,2022,1477,Selangor,Proton,X50
86300,New,4999,2022,1477,Selangor,Proton,X50
93900,Used,69999,2020,1799,Selangor,Proton,X70
89900,Used,44999,2021,1799,Selangor,Proton,X70
92800,Used,54999,2020,1799,Kuala Lumpur,Proton,X70
77999,Used,44999,2020,1799,Johor,Proton,X70
71800,Used,89999,2019,1799,Kuala Lumpur,Proton,X70
88800,,,,,Selangor,Proton,X70
70888,Used,44999,2020,1799,Kuala Lumpur,Proton,X70
78800,Used,44999,2019,1799,Kuala Lumpur,Proton,X70
109999,New,4999,2023,1799,Selangor,Proton,X70
98800,New,4999,2023,1477,Johor,Proton,X70
71999,Used,39999,2020,1799,Selangor,Proton,X70
116808,New,4999,2023,1477,Selangor,Proton,X70
120000,New,4999,2023,1799,Perak,Proton,X70
113800,New,4999,2023,1477,Selangor,Proton,X70
73800,Used,54999,2019,1799,Kuala Lumpur,Proton,X70
115088,New,4999,2023,1477,Selangor,Proton,X70
120388,New,4999,2023,1799,Selangor,Proton,X70
69688,Used,69999,2020,1799,Selangor,Proton,X70
95800,New,4999,2023,1477,Selangor,Proton,X70
78800,Used,9999,2021,1799,Kuala Lumpur,Proton,X70
123800,Recon,4999,2023,1799,Kuala Lumpur,Proton,X70
78800,Used,14999,2019,1799,Selangor,Proton,X70
67200,Used,74999,2020,1799,Kuala Lumpur,Proton,X70
93223,New,4999,2023,1799,Selangor,Proton,X70
74800,,,,,Kuala Lumpur,Proton,X70
79800,,,,,Selangor,Proton,X70
93900,Used,54999,2021,1799,Selangor,Proton,X70
78800,,,,,Selangor,Proton,X70
87800,,,,,Selangor,Proton,X70
123800,New,4999,2023,1799,Kuala Lumpur,Proton,X70
118678,New,4999,2023,1477,Selangor,Proton,X70
118678,New,4999,2023,1477,Selangor,Proton,X70
118666,New,4999,2023,1799,Selangor,Proton,X70
118666,New,4999,2023,1477,Selangor,Proton,X70
96200,New,4999,2023,1799,Selangor,Proton,X70
118567,New,4999,2023,1477,Selangor,Proton,X70
106666,New,4999,2023,1477,Kuala Lumpur,Proton,X70
117788,New,4999,2023,1477,Selangor,Proton,X70
86999,Used,54999,2019,1799,Johor,Proton,X70
117768,New,4999,2023,1477,Kuala Lumpur,Proton,X70
97499,New,4999,2023,1477,Kuala Lumpur,Proton,X70
117768,New,4999,2023,1477,Kuala Lumpur,Proton,X70
118799,New,4999,2023,1477,Negeri Sembilan,Proton,X70
106600,New,4999,2023,1477,Selangor,Proton,X70
72800,Used,74999,2019,1799,Kuala Lumpur,Proton,X70
117768,New,4999,2023,1477,Kuala Lumpur,Proton,X70
117688,New,4999,2023,1477,Kuala Lumpur,Proton,X70
117768,New,4999,2023,1477,Kuala Lumpur,Proton,X70
106900,Used,9999,2023,1477,Selangor,Proton,X70
104500,New,4999,2023,1799,Selangor,Proton,X70
93900,Used,44999,2021,1799,Selangor,Proton,X70
89800,Used,14999,2022,1477,Selangor,Proton,X70
89999,Used,84999,2020,1799,Johor,Proton,X70
118680,New,4999,2023,1477,Johor,Proton,X70
118680,New,4999,2023,1477,Kuala Lumpur,Proton,X70
117788,New,4999,2023,1477,Kuala Lumpur,Proton,X70
117788,New,4999,2023,1477,Selangor,Proton,X70
118600,New,4999,2023,1477,Kuala Lumpur,Proton,X70
118680,New,4999,2023,1477,Selangor,Proton,X70
89900,Used,29999,2020,1799,Perak,Proton,X70
123600,New,4999,2023,1799,Selangor,Proton,X70
118680,New,4999,2023,1477,Selangor,Proton,X70
118600,New,4999,2023,1477,Kuala Lumpur,Proton,X70
118600,New,4999,2023,1477,Kuala Lumpur,Proton,X70
76999,Used,Used,Used,Used,Selangor,Proton,X70
106800,New,4999,2023,1477,Johor,Proton,X70
81888,Used,19999,2019,1799,Selangor,Proton,X70
118800,New,4999,2023,1477,Selangor,Proton,X70
118800,New,4999,2023,1477,Selangor,Proton,X70
77800,Used,54999,2019,1799,Selangor,Proton,X70
118800,New,4999,2023,1477,Selangor,Proton,X70
93900,Used,64999,2021,1799,Selangor,Proton,X70
78800,Used,64999,2020,1799,Johor,Proton,X70
74999,Used,59999,2019,1799,Johor,Proton,X70
95800,Used,14999,2020,1799,Kedah,Proton,X70
104444,New,4999,2023,1799,Kuala Lumpur,Proton,X70
80900,Used,39999,2021,1799,Selangor,Proton,X70
80300,Used,19999,2020,1799,Kuala Lumpur,Proton,X70
118800,New,4999,2023,1477,Selangor,Proton,X70
73718,Used,34999,2018,1800,Selangor,Proton,X70
106800,New,4999,2023,1477,Kuala Lumpur,Proton,X70
106800,New,4999,2022,1799,Selangor,Proton,X70
118688,New,4999,2023,1477,Selangor,Proton,X70
106666,New,4999,2023,1477,Selangor,Proton,X70
118800,New,4999,2023,1477,Kuala Lumpur,Proton,X70
106800,New,4999,2023,1477,Selangor,Proton,X70
75400,Used,44999,2019,1799,Kuala Lumpur,Proton,X70
68800,Used,49999,2019,1799,Kuala Lumpur,Proton,X70
73800,Used,49999,2019,1799,Kuala Lumpur,Proton,X70
106567,New,4999,2023,1477,Selangor,Proton,X70
118800,New,4999,2023,1477,Selangor,Proton,X70
118800,New,4999,2023,1477,Kuala Lumpur,Proton,X70
118800,New,4999,2023,1477,Selangor,Proton,X70
95800,New,4999,2023,1477,Selangor,Proton,X70
72800,Used,24999,2019,1799,Selangor,Proton,X70
106800,New,4999,2023,1477,Selangor,Proton,X70
118800,New,4999,2023,1477,Selangor,Proton,X70
80700,Used,49999,2021,1799,Selangor,Proton,X70
77000,Used,99999,2019,1799,Johor,Proton,X70
67300,Used,74999,2020,1799,Selangor,Proton,X70
98000,Used,34999,2019,1799,Kedah,Proton,X70
105000,Used,9999,2022,1799,Penang,Proton,X70
98800,Used,24999,2021,1799,Selangor,Proton,X70
93223,New,4999,2023,1799,Kuala Lumpur,Proton,X70
95888,New,4999,2023,1799,Kuala Lumpur,Proton,X70
82000,Used,54999,2019,1799,Kuala Lumpur,Proton,X70
76800,Used,64999,2019,1799,Pahang,Proton,X70
76900,Used,64999,2019,1799,Kuala Lumpur,Proton,X70
123800,New,4999,2023,1799,Selangor,Proton,X70
82000,New,4999,2022,1799,Selangor,Proton,X70
90800,New,4999,2023,1477,Selangor,Proton,X70
93223,New,4999,2023,1799,Selangor,Proton,X70
73800,Used,34999,2019,1799,Kuala Lumpur,Proton,X70
118800,New,4999,2023,1477,Kuala Lumpur,Proton,X70
123800,New,4999,2023,1799,Kuala Lumpur,Proton,X70
123800,New,4999,2023,1799,Selangor,Proton,X70
123800,New,4999,2023,1799,Selangor,Proton,X70
82999,Used,59999,2021,1799,Johor,Proton,X70
87900,Used,24999,2019,1799,Kuala Lumpur,Proton,X70
98100,New,4999,2023,1799,Selangor,Proton,X70
79800,Used,54999,2020,1799,Pahang,Proton,X70
79800,Used,29999,2019,1799,Kuala Lumpur,Proton,X70
95800,New,4999,2023,1477,Kedah,Proton,X70
97000,New,4999,2023,1477,Selangor,Proton,X70
76999,Used,59999,2020,1799,Selangor,Proton,X70
65800,Used,49999,2019,1799,Kuala Lumpur,Proton,X70
118800,New,4999,2023,1477,Selangor,Proton,X70
85800,Used,69999,2019,1799,Kuala Lumpur,Proton,X70
118800,New,4999,2023,1477,Selangor,Proton,X70
123800,New,4999,2023,1477,Kuala Lumpur,Proton,X70
95800,New,4999,2023,1477,Penang,Proton,X70
78800,Used,54999,2019,1799,Kuala Lumpur,Proton,X70
72800,Used,54999,2018,1800,Selangor,Proton,X70
110800,New,4999,2022,1799,Selangor,Proton,X70
73800,Used,84999,2019,1799,Kuala Lumpur,Proton,X70
84800,Used,44999,2019,1799,Selangor,Proton,X70
67500,Used,59999,2019,1799,Kuala Lumpur,Proton,X70
75800,Used,39999,2018,1800,Perak,Proton,X70
73800,Used,54999,2019,1799,Kuala Lumpur,Proton,X70
110800,New,4999,2023,1477,Selangor,Proton,X70
89800,Used,64999,2020,1799,Johor,Proton,X70
75000,Used,59999,2019,1799,Selangor,Proton,X70
98100,New,4999,2023,1477,Selangor,Proton,X70
77800,Used,39999,2019,1799,Perak,Proton,X70
106800,New,4999,2023,1477,Putrajaya,Proton,X70
71800,Used,94999,2019,1799,Selangor,Proton,X70
73800,Used,89999,2020,1799,Selangor,Proton,X70
78800,Used,Used,Used,Used,Kuala Lumpur,Proton,X70
82999,Used,54999,2021,1799,Johor,Proton,X70
98800,New,4999,2023,1799,Johor,Proton,X70
78800,Used,59999,2020,1799,Johor,Proton,X70
90000,Used,39999,2020,1799,Selangor,Proton,X70
93000,Used,39999,2020,1799,Selangor,Proton,X70
78888,Used,29999,2019,1799,Selangor,Proton,X70
79800,Used,69999,2019,1799,Kedah,Proton,X70
81000,Used,54999,2019,1799,Johor,Proton,X70
77800,Used,74999,2019,1799,Kuala Lumpur,Proton,X70
98800,New,4999,2023,1799,Penang,Proton,X70
72800,Used,79999,2019,1799,Selangor,Proton,X70
95000,New,4999,2023,1799,Selangor,Proton,X70
71499,Used,Used,Used,Used,Kuala Lumpur,Proton,X70
79888,Used,49999,2020,1799,Selangor,Proton,X70
80800,Used,59999,2019,1799,Johor,Proton,X70
78000,Used,44999,2019,1799,Selangor,Proton,X70
77800,Used,59999,2019,1799,Kuala Lumpur,Proton,X70
125800,New,9999,2023,1799,Kuala Lumpur,Proton,X70
88999,Used,29999,2022,1799,Selangor,Proton,X70
89900,Used,49999,2021,1799,Selangor,Proton,X70
93900,Used,79999,2021,1799,Selangor,Proton,X70
80988,Used,49999,2020,1799,Selangor,Proton,X70
76999,Used,64999,2019,1799,Selangor,Proton,X70
70888,Used,74999,2022,1799,Kuala Lumpur,Proton,X70
93900,Used,64999,2021,1799,Selangor,Proton,X70
86800,Used,89999,2019,1799,Selangor,Proton,X70
69688,Used,44999,2020,1799,Kuala Lumpur,Proton,X70
78800,Used,49999,2019,1799,Johor,Proton,X70
73800,Used,94999,2019,1799,Sarawak,Proton,X70
93900,Used,69999,2021,1799,Selangor,Proton,X70
82999,Used,49999,2021,1799,Johor,Proton,X70
106900,Used,14999,2023,1477,Selangor,Proton,X70
120000,New,4999,2023,1799,Kuala Lumpur,Proton,X70
98800,New,4999,2023,1477,Kuala Lumpur,Proton,X70
89800,Used,44999,2020,1799,Perak,Proton,X70
106900,Used,9999,2023,1477,Selangor,Proton,X70
89800,Used,29999,2020,1799,Johor,Proton,X70
82900,Used,Used,Used,Used,Selangor,Proton,X70
85800,Used,44999,2020,1799,Selangor,Proton,X70
78600,Used,49999,2021,1799,Kuala Lumpur,Proton,X70
95800,Used,9999,2023,1799,Kuala Lumpur,Proton,X70
118800,New,4999,2023,1477,Kuala Lumpur,Proton,X70
77800,Used,44999,2020,1799,Kuala Lumpur,Proton,X70
123800,New,4999,2023,1799,Selangor,Proton,X70
71800,Used,19999,2020,1799,Selangor,Proton,X70
79888,Used,29999,2019,1799,Kuala Lumpur,Proton,X70
87888,Used,14999,2022,1799,Selangor,Proton,X70
79888,Used,64999,2020,1799,Selangor,Proton,X70
123800,New,4999,2023,1477,Selangor,Proton,X70
78780,Used,Used,Used,Used,Kuala Lumpur,Proton,X70
78780,Used,Used,Used,Used,Kuala Lumpur,Proton,X70
89900,Used,49999,2021,1799,Selangor,Proton,X70
85800,Used,69999,2019,1799,Selangor,Proton,X70
128800,New,4999,2023,1799,Selangor,Proton,X70
77700,Used,64999,2019,1799,Kuala Lumpur,Proton,X70
83800,Used,24999,2019,1799,Kuala Lumpur,Proton,X70
87800,Used,44999,2021,1799,Selangor,Proton,X70
72800,Used,74999,2019,1799,Johor,Proton,X70
76800,Used,69999,2019,1799,Johor,Proton,X70
86800,Used,79999,2020,1799,Selangor,Proton,X70
81888,Used,69999,2019,1799,Kuala Lumpur,Proton,X70
110800,New,4999,2023,1477,Selangor,Proton,X70
67500,Used,74999,2020,1799,Kuala Lumpur,Proton,X70
